sample_id,language,dataset_name,task_type,stats_source,upos_count,dep_count,audio_path_present,audio_path_exists,pd_nonmissing,rd_nonmissing,sr_nonmissing,ft_nonmissing,fc_nonmissing,cmd_nonmissing,rep_nonmissing,ms_nonmissing,na_nonmissing,pr_nonmissing,sx_nonmissing,par_nonmissing
53d6f3909771042870732a8af80cad611cd17465,en,WLS,PD_CTP,stanza,87,87,0,0,18,0,0,0,0,0,0,0,0,46,31,0
21a8a92a81ee4d9c3a3d11fb5b561d6b71eb6ca2,en,WLS,PD_CTP,stanza,66,66,0,0,18,0,0,0,0,0,0,0,0,46,31,0
b47f8b275b3800b5ebfecdf9e2132d48402ab8e6,en,WLS,PD_CTP,stanza,92,92,0,0,18,0,0,0,0,0,0,0,0,46,31,0
69e4ebf8f5427a0c38c12f0c038e13748cb4d0b9,en,WLS,PD_CTP,stanza,237,237,0,0,18,0,0,0,0,0,0,0,0,47,31,0
511bffab3bcc839e1ef33cd5a1f76bab0c7d6259,en,WLS,PD_CTP,stanza,131,131,0,0,18,0,0,0,0,0,0,0,0,47,31,0
6068579c3e86690441520fa7cdc7dad072062e71,en,WLS,PD_CTP,stanza,107,107,0,0,18,0,0,0,0,0,0,0,0,47,31,0
bf811d5ba19e13e8b7c9923625e1ef87c8afa6bd,en,WLS,PD_CTP,stanza,203,203,0,0,18,0,0,0,0,0,0,0,0,47,31,0
4adc254ac4f48e8f6b0bfba7127f868672036086,en,WLS,PD_CTP,stanza,106,106,0,0,18,0,0,0,0,0,0,0,0,46,31,0
1406b7b4b2802cae3f17ef927fe3fad522570218,en,WLS,PD_CTP,stanza,87,87,0,0,18,0,0,0,0,0,0,0,0,47,31,0
ac6a090db11e93a3e395afb3bd26bc8930f01fca,en,WLS,PD_CTP,stanza,230,230,0,0,18,0,0,0,0,0,0,0,0,47,31,0
02ef613947fdd10a349fd62eab9b8acd4a2ae4f7,en,WLS,PD_CTP,stanza,116,116,0,0,18,0,0,0,0,0,0,0,0,46,31,0
83298d6c2c3cfc687b7f57c0baef125da8304803,en,WLS,PD_CTP,stanza,119,119,0,0,18,0,0,0,0,0,0,0,0,46,31,0
c8a2f0bbbf7582c1337ad91e2bfe1ca6858a594f,en,WLS,PD_CTP,stanza,169,169,0,0,18,0,0,0,0,0,0,0,0,46,31,0
a4b10439b70b4bb801ff1bbd01910a1cbb7d6cf2,en,WLS,PD_CTP,stanza,126,126,0,0,18,0,0,0,0,0,0,0,0,47,31,0
823bc457ecc6a5c0467169289bce7d4d9dc18c9f,en,WLS,PD_CTP,stanza,90,90,0,0,18,0,0,0,0,0,0,0,0,46,31,0
a9a0a793136b4ce7e46e6940f7c0766c08ba6e58,en,WLS,PD_CTP,stanza,155,155,0,0,18,0,0,0,0,0,0,0,0,47,31,0
2f261c8eec05cc76cfaef158fb654dee8cfeaab2,en,WLS,PD_CTP,stanza,94,94,0,0,18,0,0,0,0,0,0,0,0,46,31,0
437e3c9e77f448206f5f1c5823235eff412513ee,en,WLS,PD_CTP,stanza,155,155,0,0,18,0,0,0,0,0,0,0,0,47,31,0
640162f6aaff7a140fbd251b1e865ff0ee45d689,en,WLS,PD_CTP,stanza,166,166,0,0,18,0,0,0,0,0,0,0,0,47,31,0
a5fa489c2c803c2b11d03f0d54131768059353a7,en,WLS,PD_CTP,stanza,159,159,0,0,18,0,0,0,0,0,0,0,0,47,31,0
40b48ea56afb2ac7caf1116d57e242a5ac493c23,en,WLS,PD_CTP,stanza,126,126,0,0,18,0,0,0,0,0,0,0,0,46,31,0
7b1dd462924ceb89bfda6897a828b3502d064eba,en,WLS,PD_CTP,stanza,149,149,0,0,18,0,0,0,0,0,0,0,0,47,31,0
0280e9dcea46a7f8b1e456a4e964297c7703eccb,en,WLS,PD_CTP,stanza,119,119,0,0,18,0,0,0,0,0,0,0,0,47,31,0
765f4716012b376a642ebb12fc10730fdd0c7f95,en,WLS,PD_CTP,stanza,41,41,0,0,18,0,0,0,0,0,0,0,0,45,31,0
0e13aaad68bee0213d30467bd98859bea094e9d9,en,WLS,PD_CTP,stanza,110,110,0,0,18,0,0,0,0,0,0,0,0,47,31,0
7f0a94328523520b15faad1caf7f0a542c0357ae,en,WLS,PD_CTP,stanza,85,85,0,0,18,0,0,0,0,0,0,0,0,47,31,0
af93eddf219de70518083eca6b7615a8a2432747,en,WLS,PD_CTP,stanza,131,131,0,0,18,0,0,0,0,0,0,0,0,46,31,0
7482958cf163c11a00d0fead7a98996f1a27c76e,en,WLS,PD_CTP,stanza,128,128,0,0,18,0,0,0,0,0,0,0,0,46,31,0
b5251633068abd08d376892df047b397f9fe8a54,en,WLS,PD_CTP,stanza,69,69,0,0,18,0,0,0,0,0,0,0,0,46,31,0
ae2814a80ba3ddb0b9b056ecca2f327c5f426d51,en,WLS,PD_CTP,stanza,66,66,0,0,18,0,0,0,0,0,0,0,0,47,31,0
960f592d0374768fac14b61c655986af2dc3e08b,en,WLS,PD_CTP,stanza,207,207,0,0,18,0,0,0,0,0,0,0,0,46,31,0
a9927eb18250bc708617b8d6c4dff761f27baf8c,en,WLS,PD_CTP,stanza,82,82,0,0,18,0,0,0,0,0,0,0,0,46,31,0
4d57d1632e9f1cde95c7f594da4409e42a7cae73,en,WLS,PD_CTP,stanza,144,144,0,0,18,0,0,0,0,0,0,0,0,46,31,0
8c9b713adcc3fe5b32282ae6ef8e5bb73a0f98d2,en,WLS,PD_CTP,stanza,116,116,0,0,18,0,0,0,0,0,0,0,0,46,31,0
bd46dfe98a4e5bfbca0d3c9d89d85c83ec262ba9,en,WLS,PD_CTP,stanza,408,408,0,0,18,0,0,0,0,0,0,0,0,47,31,0
a9cd24e8b6a53b4051be10cc09959e1d127c9428,en,WLS,PD_CTP,stanza,73,73,0,0,18,0,0,0,0,0,0,0,0,45,31,0
875e9785a03d597510a595b297cf04200dc34c9f,en,WLS,PD_CTP,stanza,268,268,0,0,18,0,0,0,0,0,0,0,0,47,31,0
a73150e8ca79b12446aab1a491e447aed80648f7,en,WLS,PD_CTP,stanza,174,174,0,0,18,0,0,0,0,0,0,0,0,45,31,0
2467a7da7bfa8e6a7d3dd20755dae89a2f2296e5,en,WLS,PD_CTP,stanza,335,335,0,0,18,0,0,0,0,0,0,0,0,46,31,0
0fcf92abb527d760113e9b8c6dd80fca9fa067c1,en,WLS,PD_CTP,stanza,128,128,0,0,18,0,0,0,0,0,0,0,0,47,31,0
6dcd9f7057c0e5818a59ba072fb61552c28102b7,en,WLS,PD_CTP,stanza,244,244,0,0,18,0,0,0,0,0,0,0,0,47,31,0
9afc7a23e4d914742a45b71bd9ca9a5968424d60,en,WLS,PD_CTP,stanza,113,113,0,0,18,0,0,0,0,0,0,0,0,47,31,0
aefbd6c7add4ebf3c33379bd585c259e527b0d61,en,WLS,PD_CTP,stanza,109,109,0,0,18,0,0,0,0,0,0,0,0,45,31,0
de8d213909eaa2b2d3000be48553897047d0f421,en,WLS,PD_CTP,stanza,153,153,0,0,18,0,0,0,0,0,0,0,0,47,31,0
3374107f2825c17ec3b01ade2d626f93db22a8a2,en,WLS,PD_CTP,stanza,162,162,0,0,18,0,0,0,0,0,0,0,0,47,31,0
de728589ce86534596556a6aa379f9cc6a7d115d,en,WLS,PD_CTP,stanza,168,168,0,0,18,0,0,0,0,0,0,0,0,47,31,0
53dccca9d9b7df2b514be7d28bb4f387ef873536,en,WLS,PD_CTP,stanza,91,91,0,0,18,0,0,0,0,0,0,0,0,46,31,0
51601900b9b9df9e79f90b47ad7d4b8b8a6ba78b,en,WLS,PD_CTP,stanza,36,36,0,0,18,0,0,0,0,0,0,0,0,45,31,0
1ef4302884d29f1ec401cfc404c57273a0c4feae,en,WLS,PD_CTP,stanza,64,64,0,0,18,0,0,0,0,0,0,0,0,47,31,0
31f4eb08ba04bf96965d52bd34fae2e2578595b6,en,WLS,PD_CTP,stanza,138,138,0,0,18,0,0,0,0,0,0,0,0,46,31,0
bdc2c1b9b45c480a8faa8d61f57c7c6ef97460ef,en,WLS,PD_CTP,stanza,73,73,0,0,18,0,0,0,0,0,0,0,0,46,31,0
2dc315dcd0792a89fa8df86e7ed6afa751cd6424,en,WLS,PD_CTP,stanza,116,116,0,0,18,0,0,0,0,0,0,0,0,46,31,0
f94dde5ea8d9196669e27aaba4e38bf521f062c1,en,WLS,PD_CTP,stanza,146,146,0,0,18,0,0,0,0,0,0,0,0,45,31,0
7faf70d8df4b156340474f6b08350bdae4453599,en,WLS,PD_CTP,stanza,297,297,0,0,18,0,0,0,0,0,0,0,0,47,31,0
e4fbb08ab0db962b3df4830bed6a49f70ed6bd42,en,WLS,PD_CTP,stanza,315,315,0,0,18,0,0,0,0,0,0,0,0,47,31,0
b0dbe67936beb86d73d5e6b39948af320b5542d8,en,WLS,PD_CTP,stanza,176,176,0,0,18,0,0,0,0,0,0,0,0,47,31,0
ab6a3aad680f55ade3d3b326e4b8a47749abfd27,en,WLS,PD_CTP,stanza,114,114,0,0,18,0,0,0,0,0,0,0,0,47,31,0
f13e1b3bbf5db64779d2ed216cfe6e9856382fe0,en,WLS,PD_CTP,stanza,271,271,0,0,18,0,0,0,0,0,0,0,0,47,31,0
b8d6cfb28e0f2f1d5fcdd191943f3a61514af1ce,en,WLS,PD_CTP,stanza,112,112,0,0,18,0,0,0,0,0,0,0,0,47,31,0
01abeed54028995c8f6133e2158e6bb48a2619d1,en,WLS,PD_CTP,stanza,135,135,0,0,18,0,0,0,0,0,0,0,0,46,31,0
3317273caf5afb6e1a6e84b922f25ee681b985d5,en,WLS,PD_CTP,stanza,55,55,0,0,18,0,0,0,0,0,0,0,0,47,31,0
9eeae27dfef1d905438ff586705ccc778276dd52,en,WLS,PD_CTP,stanza,131,131,0,0,18,0,0,0,0,0,0,0,0,47,31,0
790b86303766d18c9c9a2f10ac8ea58913a8f2d0,en,WLS,PD_CTP,stanza,97,97,0,0,18,0,0,0,0,0,0,0,0,47,31,0
3daeb7425bb9ab244edfcd547bac1b6306460b06,en,WLS,PD_CTP,stanza,72,72,0,0,18,0,0,0,0,0,0,0,0,46,31,0
dc729922eba670266d962aa7477d05ff43759f44,en,WLS,PD_CTP,stanza,101,101,0,0,18,0,0,0,0,0,0,0,0,46,31,0
b9eb945f35ee82938517f10887b373657ed625a7,en,WLS,PD_CTP,stanza,145,145,0,0,18,0,0,0,0,0,0,0,0,46,31,0
bbb1d2e9df6236e3cb81bb718836fe55b83bc500,en,WLS,PD_CTP,stanza,304,304,0,0,18,0,0,0,0,0,0,0,0,47,31,0
2f74c81c8869a929bb40b853d8905667dce27dad,en,WLS,PD_CTP,stanza,79,79,0,0,18,0,0,0,0,0,0,0,0,45,31,0
d974f6bcd4f10e1e4529aa201c57c3073fe10b5e,en,WLS,PD_CTP,stanza,64,64,0,0,18,0,0,0,0,0,0,0,0,46,31,0
480fe99627262309beb2fd54d5a6db3fdb0434c4,en,WLS,PD_CTP,stanza,267,267,0,0,18,0,0,0,0,0,0,0,0,47,31,0
5b90aed930cee185319786c39f26e45837186971,en,WLS,PD_CTP,stanza,141,141,0,0,18,0,0,0,0,0,0,0,0,46,31,0
5befd086c6326785cc69d49a99fc89f8a80101e6,en,WLS,PD_CTP,stanza,161,161,0,0,18,0,0,0,0,0,0,0,0,47,31,0
e8fcc57c5e88c0daf59740d49d14b457deb02efa,en,WLS,PD_CTP,stanza,69,69,0,0,18,0,0,0,0,0,0,0,0,46,31,0
f607fb79b15cde49a210d4ac18114e873b81a8fc,en,WLS,PD_CTP,stanza,289,289,0,0,18,0,0,0,0,0,0,0,0,47,31,0
2e3fcf4a88514d5a22327eb007b88fc594ea92a7,en,WLS,PD_CTP,stanza,63,63,0,0,18,0,0,0,0,0,0,0,0,46,31,0
75bb8ddca12d954a4ab30ca468d81231d4548173,en,WLS,PD_CTP,stanza,146,146,0,0,18,0,0,0,0,0,0,0,0,47,31,0
8188f52e21a684284a9c92c34239194f34d96966,en,WLS,PD_CTP,stanza,99,99,0,0,18,0,0,0,0,0,0,0,0,46,31,0
4e38acb538f373c3bf524bb0e5b4e8e601e04776,en,WLS,PD_CTP,stanza,96,96,0,0,18,0,0,0,0,0,0,0,0,46,31,0
ae7acb4ca41191d19b6b0dbdac116c9ef9edc299,en,WLS,PD_CTP,stanza,378,378,0,0,18,0,0,0,0,0,0,0,0,47,31,0
1efc4b389429815de9fab05d873be482244808b5,en,WLS,PD_CTP,stanza,174,174,0,0,18,0,0,0,0,0,0,0,0,47,31,0
d93ea20f77c6a8c31bed2524a46c0cf095a14d3f,en,WLS,PD_CTP,stanza,196,196,0,0,18,0,0,0,0,0,0,0,0,47,31,0
12a7a542103c1b81fe2896ac18dd735032e29786,en,WLS,PD_CTP,stanza,214,214,0,0,18,0,0,0,0,0,0,0,0,47,31,0
23a00bab043b4294ce241eb7d86204abd5a48cee,en,WLS,PD_CTP,stanza,162,162,0,0,18,0,0,0,0,0,0,0,0,47,31,0
8efa87c1fd38918dbc1f468fc2384ee1f46a3a26,en,WLS,PD_CTP,stanza,168,168,0,0,18,0,0,0,0,0,0,0,0,46,31,0
5ec3aa337ba5b2ebad3d7f53ad88f76cc760c490,en,WLS,PD_CTP,stanza,151,151,0,0,18,0,0,0,0,0,0,0,0,47,31,0
1413af46117d0fb10453f607c1af6271537b04d8,en,WLS,PD_CTP,stanza,60,60,0,0,18,0,0,0,0,0,0,0,0,45,31,0
e64c31f8e3cc8262af4da574162b1a77a2a42398,en,WLS,PD_CTP,stanza,43,43,0,0,18,0,0,0,0,0,0,0,0,45,31,0
ba6aeac14e3750aab9da217511e9b34b7f247172,en,WLS,PD_CTP,stanza,296,296,0,0,18,0,0,0,0,0,0,0,0,47,31,0
6926eca5b1838a96abb45f57921f14e80c913e52,en,WLS,PD_CTP,stanza,75,75,0,0,18,0,0,0,0,0,0,0,0,46,31,0
eaacd2ad1fe8302264809a20ff39c3110e5ae188,en,WLS,PD_CTP,stanza,120,120,0,0,18,0,0,0,0,0,0,0,0,47,31,0
0f1f1c476129451ff201e7d6c7f3bfe39f548436,en,WLS,PD_CTP,stanza,93,93,0,0,18,0,0,0,0,0,0,0,0,47,31,0
4d20cfffecb8da4701b262a5f40a485dac68c252,en,WLS,PD_CTP,stanza,99,99,0,0,18,0,0,0,0,0,0,0,0,47,31,0
97897cd4f5ba189d6be0ec07e92ef1c4eb9e8c81,en,WLS,PD_CTP,stanza,143,143,0,0,18,0,0,0,0,0,0,0,0,47,31,0
aefc9a4f5e900a183aa087fe8cba38ada79f2841,en,WLS,PD_CTP,stanza,112,112,0,0,18,0,0,0,0,0,0,0,0,47,31,0
fd5e96b4df726a3a1019941a427384ec7876ae9c,en,WLS,PD_CTP,stanza,59,59,0,0,18,0,0,0,0,0,0,0,0,45,31,0
5a8ef74047231628978b5464791fd6f65902fa7a,en,WLS,PD_CTP,stanza,47,47,0,0,18,0,0,0,0,0,0,0,0,45,31,0
19c34bc7c881b75f2251e1fdd5f3850a059930ea,en,WLS,PD_CTP,stanza,46,46,0,0,18,0,0,0,0,0,0,0,0,45,31,0
4ecbcb656b5b66f9510679d5bdea07ba0ee18521,en,WLS,PD_CTP,stanza,222,222,0,0,18,0,0,0,0,0,0,0,0,47,31,0
d973e729201ce08c4eb1100f595fc5e2c834a95d,en,WLS,PD_CTP,stanza,61,61,0,0,18,0,0,0,0,0,0,0,0,47,31,0
f2520abfde9c59e205e92344a1ca164efaf65799,en,WLS,PD_CTP,stanza,45,45,0,0,18,0,0,0,0,0,0,0,0,47,31,0
9ff9985e0bff0a32aab85dd6b4212444faa1add6,en,WLS,PD_CTP,stanza,228,228,0,0,18,0,0,0,0,0,0,0,0,47,31,0
193426803027ff8c650202b5b63b4675eff8c927,en,WLS,PD_CTP,stanza,82,82,0,0,18,0,0,0,0,0,0,0,0,46,31,0
5cad46633a9eaf64b5dcc681c49c9cee406d7fd9,en,WLS,PD_CTP,stanza,215,215,0,0,18,0,0,0,0,0,0,0,0,47,31,0
7ceac76a16f3cd0703789502f1f7f7d9f0da4716,en,WLS,PD_CTP,stanza,61,61,0,0,18,0,0,0,0,0,0,0,0,47,31,0
1d85f6bf76a02bc9e8f33a7428bf5b4d2756086d,en,WLS,PD_CTP,stanza,86,86,0,0,18,0,0,0,0,0,0,0,0,46,31,0
7689c9ff0a09da76d53fb759a39ef56f06e4f0dc,en,WLS,PD_CTP,stanza,151,151,0,0,18,0,0,0,0,0,0,0,0,47,31,0
b74d8263b3f465d33c52a2c9de518ebffccd94ce,en,WLS,PD_CTP,stanza,400,400,0,0,18,0,0,0,0,0,0,0,0,47,31,0
f2d27949cf7bd2e8f7ed32a121d0cb2e8624fbc4,en,WLS,PD_CTP,stanza,70,70,0,0,18,0,0,0,0,0,0,0,0,45,31,0
ca969c832e5dc5fbfe7c28d9641d26e2f8e9faae,en,WLS,PD_CTP,stanza,103,103,0,0,18,0,0,0,0,0,0,0,0,45,31,0
61e1672e8d0a2e5aa40fb31c602b5848a15755d7,en,WLS,PD_CTP,stanza,57,57,0,0,18,0,0,0,0,0,0,0,0,46,31,0
3b0d2247a37f0c725fc76b9a500880f836036865,en,WLS,PD_CTP,stanza,243,243,0,0,18,0,0,0,0,0,0,0,0,47,31,0
3a2ae16afcb7548eb9776c32ebba3a0ec74b41c6,en,WLS,PD_CTP,stanza,79,79,0,0,18,0,0,0,0,0,0,0,0,47,31,0
15774415a720b1fa96b1a997519099a8c544b642,en,WLS,PD_CTP,stanza,136,136,0,0,18,0,0,0,0,0,0,0,0,46,31,0
5b134c0481269170f675a978f95e9f9b2b1d8d3d,en,WLS,PD_CTP,stanza,154,154,0,0,18,0,0,0,0,0,0,0,0,47,31,0
faad2e9e009888c8b3c35c431bfdfd26e9a695f5,en,WLS,PD_CTP,stanza,114,114,0,0,18,0,0,0,0,0,0,0,0,46,31,0
ee6521d47ca82283a8b7d7418636d5f01358af7b,en,WLS,PD_CTP,stanza,101,101,0,0,18,0,0,0,0,0,0,0,0,47,31,0
c72dc8aef8d0c8cb6fa556b5a2d76ecf5bb58937,en,WLS,PD_CTP,stanza,45,45,0,0,18,0,0,0,0,0,0,0,0,46,31,0
b4a6d30f4a968cb303e2a0f7a716bc59ffc396ab,en,WLS,PD_CTP,stanza,120,120,0,0,18,0,0,0,0,0,0,0,0,47,31,0
f3a9730ac7306b1076f563f77d10655a233eeb7e,en,WLS,PD_CTP,stanza,56,56,0,0,18,0,0,0,0,0,0,0,0,45,31,0
c5b2b95c40f7e538ca934295ce332c15d2dad2fd,en,WLS,PD_CTP,stanza,87,87,0,0,18,0,0,0,0,0,0,0,0,47,31,0
7ae93a082084626c8009504c80e740b37bc7266d,en,WLS,PD_CTP,stanza,176,176,0,0,18,0,0,0,0,0,0,0,0,47,31,0
f47f37dd6f604692bcd468865564b32d1962a387,en,WLS,PD_CTP,stanza,170,170,0,0,18,0,0,0,0,0,0,0,0,46,31,0
978c51b5716967d8f4a3eb465efa950fee670da0,en,WLS,PD_CTP,stanza,121,121,0,0,18,0,0,0,0,0,0,0,0,47,31,0
14bcbf24c620d31d4feac03ebe3268dbfd4ab097,en,WLS,PD_CTP,stanza,233,233,0,0,18,0,0,0,0,0,0,0,0,47,31,0
45865583de1de67894aa5ccd883251a869aa63b7,en,WLS,PD_CTP,stanza,271,271,0,0,18,0,0,0,0,0,0,0,0,47,31,0
79f2746a1e141b4b76939d1fec514e341c144e1c,en,WLS,PD_CTP,stanza,84,84,0,0,18,0,0,0,0,0,0,0,0,46,31,0
ca777d64dfe4461cbc93cf15bb905b0c3c98bce8,en,WLS,PD_CTP,stanza,60,60,0,0,18,0,0,0,0,0,0,0,0,46,31,0
e8b88ebdc744555728fd103f845d734535866c84,en,WLS,PD_CTP,stanza,283,283,0,0,18,0,0,0,0,0,0,0,0,47,31,0
5b78b278c62b02d27596614730cfa045ae266b20,en,WLS,PD_CTP,stanza,177,177,0,0,18,0,0,0,0,0,0,0,0,47,31,0
329ef07b3dde76ecbeab9519cc54302637b6f8af,en,WLS,PD_CTP,stanza,232,232,0,0,18,0,0,0,0,0,0,0,0,47,31,0
22f527e50677e7529e8051ed19189ac789933f94,en,WLS,PD_CTP,stanza,109,109,0,0,18,0,0,0,0,0,0,0,0,46,31,0
77e0111f328785dcbbed6393a8d2f97e141a6000,en,WLS,PD_CTP,stanza,125,125,0,0,18,0,0,0,0,0,0,0,0,46,31,0
8b202d494aec8449a1c7281a81f6e8470a6e24c3,en,WLS,PD_CTP,stanza,58,58,0,0,18,0,0,0,0,0,0,0,0,46,31,0
b94bedcd78f1981a0a4b8dce6ae726afe4a6d574,en,WLS,PD_CTP,stanza,48,48,0,0,18,0,0,0,0,0,0,0,0,45,31,0
de52bbc78fd8d46b2ecf64c07a97b3d489d31301,en,WLS,PD_CTP,stanza,85,85,0,0,18,0,0,0,0,0,0,0,0,45,31,0
0aa6e174292b332095e8101ec5c3f237cd6ff6fa,en,WLS,PD_CTP,stanza,217,217,0,0,18,0,0,0,0,0,0,0,0,46,31,0
85fc93f34450c3e3ae06e40b513c85ea3efcc98f,en,WLS,PD_CTP,stanza,260,260,0,0,18,0,0,0,0,0,0,0,0,47,31,0
1b8b5059de2a570d7e089f090edba93cda92d02c,en,WLS,PD_CTP,stanza,133,133,0,0,18,0,0,0,0,0,0,0,0,47,31,0
ad10b1278c6ce923567435ddec1e9ac3b903a91b,en,WLS,PD_CTP,stanza,55,55,0,0,18,0,0,0,0,0,0,0,0,45,31,0
19af23057ac4cc1efcd5a3e40de354140085b157,en,WLS,PD_CTP,stanza,347,347,0,0,18,0,0,0,0,0,0,0,0,46,31,0
f7e2d043986275cade4187ebc4f0ef9e2acb58df,en,WLS,PD_CTP,stanza,151,151,0,0,18,0,0,0,0,0,0,0,0,47,31,0
b9ca7ed9cd4d5d023f1e7902a97a33a7233494d9,en,WLS,PD_CTP,stanza,135,135,0,0,18,0,0,0,0,0,0,0,0,47,31,0
12c9fe6176743247f4aaff62e1c512c040a8dad0,en,WLS,PD_CTP,stanza,143,143,0,0,18,0,0,0,0,0,0,0,0,47,31,0
e8a49a3f064585ba905b8c3df925e2d39fc5b800,en,WLS,PD_CTP,stanza,218,218,0,0,18,0,0,0,0,0,0,0,0,47,31,0
f6c69ba08553a90b01c8e618d8d55cb94716533d,en,WLS,PD_CTP,stanza,163,163,0,0,18,0,0,0,0,0,0,0,0,47,31,0
dc6410ef124890fd77eba5ab01b885004a53b648,en,WLS,PD_CTP,stanza,123,123,0,0,18,0,0,0,0,0,0,0,0,46,31,0
c1328688090eb97a2eb47c7ab335d05e52cc4152,en,WLS,PD_CTP,stanza,103,103,0,0,18,0,0,0,0,0,0,0,0,46,31,0
df2dca8376582c68db5a91b235d701dc926b1079,en,WLS,PD_CTP,stanza,228,228,0,0,18,0,0,0,0,0,0,0,0,46,31,0
de7adf4c67394c291e60b4e89196d2b1c196c0d3,en,WLS,PD_CTP,stanza,147,147,0,0,18,0,0,0,0,0,0,0,0,45,31,0
15a9ddfc99010b6f8efef61ab68b962c5a158757,en,WLS,PD_CTP,stanza,320,320,0,0,18,0,0,0,0,0,0,0,0,46,31,0
87370e948b8b0aea8de3b963c6a4e71561cac4fc,en,WLS,PD_CTP,stanza,280,280,0,0,18,0,0,0,0,0,0,0,0,47,31,0
f77809aac2183184979b4e66f2d62a43d04e18ad,en,WLS,PD_CTP,stanza,144,144,0,0,18,0,0,0,0,0,0,0,0,46,31,0
d2e9c962a066928e3c0c0d927e031bdd4537b5e9,en,WLS,PD_CTP,stanza,135,135,0,0,18,0,0,0,0,0,0,0,0,47,31,0
a3c481a87653dedc6623c808b5fcf8162492f0c3,en,WLS,PD_CTP,stanza,271,271,0,0,18,0,0,0,0,0,0,0,0,46,31,0
8db2b8dd6954fb349bd85d9b5a9094714243a885,en,WLS,PD_CTP,stanza,132,132,0,0,18,0,0,0,0,0,0,0,0,45,31,0
3d921102e793f0eb147a1939e244424d9fb5a4fc,en,WLS,PD_CTP,stanza,61,61,0,0,18,0,0,0,0,0,0,0,0,47,31,0
8024f05ad04b11f531226b6c97087fafebfc2df2,en,WLS,PD_CTP,stanza,137,137,0,0,18,0,0,0,0,0,0,0,0,47,31,0
825dcdd5c028111405cf899fe89a1441a45f8e15,en,WLS,PD_CTP,stanza,37,37,0,0,18,0,0,0,0,0,0,0,0,45,31,0
754905245ba42ac560f61151d170acaf101b2de7,en,WLS,PD_CTP,stanza,96,96,0,0,18,0,0,0,0,0,0,0,0,45,31,0
e8036d90473db23ec8f16d34a11006c960ecdf6d,en,WLS,PD_CTP,stanza,138,138,0,0,18,0,0,0,0,0,0,0,0,47,31,0
d9ef13ca36abe1f0342b34398caca19c13e6a101,en,WLS,PD_CTP,stanza,61,61,0,0,18,0,0,0,0,0,0,0,0,46,31,0
eb78f682bf87da69842ca0ce584b943973c99d2c,en,WLS,PD_CTP,stanza,84,84,0,0,18,0,0,0,0,0,0,0,0,46,31,0
fc6b17be09dc8cd5af468f58654d89b992e066ea,en,WLS,PD_CTP,stanza,88,88,0,0,18,0,0,0,0,0,0,0,0,46,31,0
48892ee8bf85fa9eab69eea94eaf427f09d2d660,en,WLS,PD_CTP,stanza,206,206,0,0,18,0,0,0,0,0,0,0,0,47,31,0
a28148c83df79c218ea79a9bc1b83fae1d74b4d9,en,WLS,PD_CTP,stanza,129,129,0,0,18,0,0,0,0,0,0,0,0,46,31,0
f5142ebbfff851682caff7d05d89b6d8d7a27a2b,en,WLS,PD_CTP,stanza,360,360,0,0,18,0,0,0,0,0,0,0,0,47,31,0
f1699844a436fe9983bc19a99c526259716f4ea6,en,WLS,PD_CTP,stanza,55,55,0,0,18,0,0,0,0,0,0,0,0,45,31,0
43f9e10acc2be1d6e5ac41e86071172ffbf47315,en,WLS,PD_CTP,stanza,124,124,0,0,18,0,0,0,0,0,0,0,0,46,31,0
d351d28a9bcca6ec3faab5a6feae062bd7b9156a,en,WLS,PD_CTP,stanza,103,103,0,0,18,0,0,0,0,0,0,0,0,47,31,0
1ac6ce2e7a41c983db8982463c91173120e987f2,en,WLS,PD_CTP,stanza,269,269,0,0,18,0,0,0,0,0,0,0,0,47,31,0
6f93488579c48e2ac123fd72b9fa6d046c4896fa,en,WLS,PD_CTP,stanza,133,133,0,0,18,0,0,0,0,0,0,0,0,47,31,0
0aa4b5b08a83d8f8aaca09713e02591b4cf00ce4,en,WLS,PD_CTP,stanza,119,119,0,0,18,0,0,0,0,0,0,0,0,47,31,0
5918837f0e8d86e8ca4d41539fcd114a75b539b4,en,WLS,PD_CTP,stanza,77,77,0,0,18,0,0,0,0,0,0,0,0,45,31,0
2a94b8103b76979a52ad672a1aca543a12483020,en,WLS,PD_CTP,stanza,427,427,0,0,18,0,0,0,0,0,0,0,0,47,31,0
6151173c59e7201002ff0fd179792b03ed2a3415,en,WLS,PD_CTP,stanza,227,227,0,0,18,0,0,0,0,0,0,0,0,47,31,0
db5b528cbda8f3242836b1ac6e739c44702db0f4,en,WLS,PD_CTP,stanza,159,159,0,0,18,0,0,0,0,0,0,0,0,47,31,0
da940a1d1af35c9c0bb99d20a8e996b38cbbaee9,en,WLS,PD_CTP,stanza,115,115,0,0,18,0,0,0,0,0,0,0,0,46,31,0
2966ba4b8ab6e24a6ba38bedf83f090d4bf3e448,en,WLS,PD_CTP,stanza,118,118,0,0,18,0,0,0,0,0,0,0,0,45,31,0
5d89c506a6d71898fbf00d519d2c2ef3041c2b80,en,WLS,PD_CTP,stanza,237,237,0,0,18,0,0,0,0,0,0,0,0,46,31,0
016d7899100ddb11fe4ffee7600f1ace005310cb,en,WLS,PD_CTP,stanza,140,140,0,0,18,0,0,0,0,0,0,0,0,47,31,0
9ced9ca5349222c192d502ad471e591b4caa3125,en,WLS,PD_CTP,stanza,299,299,0,0,18,0,0,0,0,0,0,0,0,47,31,0
