language,significance_rank,feature_name,feature_group,h_statistic,p_value,bonferroni_p,fdr_bh_p,significant_bonferroni,significant_fdr,median_ad,median_hc,mean_ad,mean_hc,direction,tested_features,bonferroni_significant_count,fdr_significant_count
Chinese,111,lex_repetition_rate,lex,6.101139070646456,0.013509477469488863,1.0,0.02315910423340948,False,True,0.4112903225806452,0.3958067262664964,0.4142162865798511,0.3672613405242402,AD>HC,192,71,130
Chinese,112,lex_type_token_ratio,lex,6.101139070646456,0.013509477469488863,1.0,0.02315910423340948,False,True,0.5887096774193549,0.6041932737335036,0.5857837134201488,0.6327386594757597,AD<HC,192,71,130
Chinese,113,syn_std_dependency_length,syn,6.048212071103762,0.01392038550203629,1.0,0.02351136355869859,False,True,4.440996394908674,5.06680429074418,5.065711686273955,5.717222982613027,AD<HC,192,71,130
Chinese,114,ac_egemaps_f2amplitudelogrelf0_sma3nz_amean,ac,6.043210886208271,0.013959872112977287,1.0,0.02351136355869859,False,True,-111.63472747802734,-102.44112396240234,-116.93278995090061,-107.74755754992736,AD<HC,192,71,130
Chinese,115,syn_subordination_ratio,syn,5.929524090746812,0.014889262375109562,1.0,0.024807553836737137,False,True,5.666666666666667,8.5,7.6250094949368385,10.549877287872349,AD<HC,192,71,130
Chinese,116,ac_egemaps_logrelf0_h1_h2_sma3nz_amean,ac,5.917890002044601,0.014987897109695355,1.0,0.024807553836737137,False,True,2.3218284845352173,5.468133449554443,4.030614195225967,5.3225985873601775,AD<HC,192,71,130
Chinese,117,syn_obj_ratio,syn,5.839703121144451,0.015668470162123912,1.0,0.02571236129169052,False,True,0.0652173913043478,0.07915622389306595,0.070326755775097,0.07937574534863669,AD<HC,192,71,130
Chinese,118,disc_repeated_bigram_ratio,disc,5.668058959377333,0.017276562367912033,1.0,0.02811101673422975,False,True,0.123076923076923,0.1132653061224489,0.1483868470365055,0.11460509188714256,AD>HC,192,71,130
Chinese,119,ac_egemaps_f3amplitudelogrelf0_sma3nz_amean,ac,5.592496421999613,0.01803757151097473,1.0,0.029102636387455028,False,True,-115.16184616088867,-105.56253814697266,-119.69831186930338,-111.18312082243203,AD<HC,192,71,130
Chinese,120,syn_max_dependency_length,syn,5.527321726411427,0.01872174195792121,1.0,0.029954787132673934,False,True,27.0,31.5,35.63414634146341,42.809322033898304,AD<HC,192,71,130
Chinese,121,ac_mfcc_3_std,ac,5.179808718962477,0.022850839345593916,1.0,0.036259183093834975,False,True,25.833181381225586,26.4755859375,24.71515086491903,27.141581900677277,AD<HC,192,71,130
Chinese,122,graph_edge_count,graph,5.098663127783183,0.02394429098280947,1.0,0.03768281859589687,False,True,69.0,78.5,73.65853658536585,83.61440677966101,AD<HC,192,71,130
Chinese,123,ac_egemaps_hammarbergindexuv_sma3nz_amean,ac,4.976033076626095,0.025700850356254863,1.0,0.040118400556105153,False,True,17.372272491455078,19.37401580810547,17.689739094840156,19.994083710570834,AD<HC,192,71,130
Chinese,124,syn_clause_density,syn,4.786856479940576,0.02867771866670969,1.0,0.04440420954845371,False,True,8.666666666666666,12.0,11.544587291241676,14.439005189474342,AD<HC,192,71,130
Chinese,125,disc_adjacent_utterance_similarity_mean,disc,4.707250137016359,0.03003565909898495,1.0,0.0454082405275993,False,True,0.12516953190817837,0.0834094114395393,0.14060108675382055,0.0975524318702796,AD>HC,192,71,130
Chinese,126,disc_local_coherence,disc,4.707250137016359,0.03003565909898495,1.0,0.0454082405275993,False,True,0.12516953190817837,0.0834094114395393,0.14060108675382055,0.0975524318702796,AD>HC,192,71,130
Chinese,127,disc_semantic_drift,disc,4.707250137016359,0.03003565909898495,1.0,0.0454082405275993,False,True,0.8748304680918216,0.9165905885604606,0.8593989132461796,0.9024475681297204,AD<HC,192,71,130
Chinese,128,ac_egemaps_f2bandwidth_sma3nz_amean,ac,4.645493991231092,0.031135174782499005,1.0,0.04670276217374851,False,True,1094.41650390625,1074.0478515625,1090.0514580620659,1061.6904248289802,AD>HC,192,71,130
Chinese,129,ac_egemaps_stddevvoicedsegmentlengthsec,ac,4.574299734205738,0.03245500830097315,1.0,0.04830512863400655,False,True,0.2048075571656227,0.2200364023447036,0.203990644050969,0.23808339467985712,AD<HC,192,71,130
Chinese,130,syn_part_ratio,syn,4.5475245145478,0.032966375544300514,1.0,0.04868880080388999,False,True,0.0818181818181818,0.091719894064496,0.09274282987950187,0.10036310307457312,AD<HC,192,71,130
Chinese,131,syn_propn_ratio,syn,4.340673769000421,0.03721219463146002,1.0,0.05454001045221621,False,False,0.0,0.00921678559293235,0.01447719193922512,0.02205960898740097,AD<HC,192,71,130
Chinese,132,syn_max_tree_depth,syn,4.324478213015359,0.037567930645447396,1.0,0.054644262757014395,False,False,6.0,7.0,6.739837398373984,7.326271186440678,AD<HC,192,71,130
Chinese,133,pause_long_count,pause,4.2444245121066375,0.039379413978039915,1.0,0.05684847732168168,False,False,1.0,3.0,4.08130081300813,4.360169491525424,AD<HC,192,71,130
Chinese,134,disc_immediate_repetition_count,disc,4.085618564529242,0.0432496180840385,1.0,0.061969602030861146,False,False,0.0,0.0,0.5853658536585366,1.0296610169491525,AD<HC,192,71,130
Chinese,135,syn_determiner_noun_ratio,syn,3.8578152215443677,0.04951476519286849,1.0,0.07042099938541296,False,False,0.1818181818181818,0.13188405797101443,0.18697785072199166,0.14751274193616698,AD>HC,192,71,130
Chinese,136,ac_egemaps_spectralfluxuv_sma3nz_amean,ac,3.7220291237875927,0.05369907597746742,1.0,0.0758104602034834,False,False,0.057160314172506305,0.0703678950667381,0.06245254040178321,0.11745203188412,AD<HC,192,71,130
Chinese,137,ac_egemaps_stddevunvoicedsegmentlength,ac,3.6295599627434285,0.05676182241042448,1.0,0.07954941534891606,False,False,0.3241690844297409,0.3006540238857269,0.39143444663948485,0.3802780439122696,AD>HC,192,71,130
Chinese,138,pause_short_count,pause,3.615666545297635,0.05723778108518206,1.0,0.07963517368373155,False,False,5.0,4.0,7.723577235772358,5.8940677966101696,AD>HC,192,71,130
Chinese,139,syn_obl_ratio,syn,3.510784575001036,0.060970575751818926,1.0,0.08421834923992255,False,False,0.0094339622641509,0.0130724538619275,0.01269001779161188,0.01648767534525498,AD<HC,192,71,130
Chinese,140,ac_egemaps_logrelf0_h1_h2_sma3nz_stddevnorm,ac,3.4257570594515983,0.06418680753520611,1.0,0.08802762176256838,False,False,1.1839537024497986,2.0088930130004883,1.4023938139279684,10.466382369324936,AD<HC,192,71,130
Chinese,141,disc_mean_pairwise_utt_similarity,disc,3.2190237589885493,0.07278702743679852,1.0,0.09911425012670437,False,False,0.10796513771304414,0.082902502167825,0.12821420429121907,0.09276634102806879,AD>HC,192,71,130
Chinese,142,ac_egemaps_meanvoicedsegmentlengthsec,ac,3.077980712648885,0.07935899739715764,1.0,0.10730230633981878,False,False,0.2886694073677063,0.2327218949794769,0.2685523298879465,0.25044290035666517,AD>HC,192,71,130
Chinese,143,len_syllable_count,len,2.505403320803114,0.11345643518799416,1.0,0.15127524691732555,False,False,82.0,91.5,87.72357723577235,96.99152542372882,AD<HC,192,71,130
Chinese,144,len_token_count,len,2.505403320803114,0.11345643518799416,1.0,0.15127524691732555,False,False,82.0,91.5,87.72357723577235,96.99152542372882,AD<HC,192,71,130
Chinese,145,ac_egemaps_loudness_sma3_percentile50_0,ac,2.4147777096254686,0.12019503064844898,1.0,0.15915479920346348,False,False,0.31977248191833496,0.2867576479911804,0.31300855974356334,0.30336444770259346,AD>HC,192,71,130
Chinese,146,ac_rms_mean,ac,2.391412799018667,0.1220033244789271,1.0,0.16044272808187673,False,False,0.02662663720548145,0.0201752092689275,0.024947213663512584,0.02339194346142844,AD>HC,192,71,130
Chinese,147,graph_self_loop_ratio,graph,2.2910576817773562,0.1301212247732347,1.0,0.16995425276504122,False,False,0.0,0.0,0.00791366772933446,0.007760501776703999,AD<HC,192,71,130
Chinese,148,syn_advmod_ratio,syn,2.20203509848452,0.1378286673543886,1.0,0.17880475764893655,False,False,0.032258064516129,0.04067843353557635,0.03817616490584237,0.042719169121826855,AD<HC,192,71,130
Chinese,149,graph_average_degree,graph,2.016044647295141,0.15564411308290632,1.0,0.20056154169072493,False,False,2.9130434782608696,2.870574162679426,2.9236035900063286,2.8413309430936136,AD>HC,192,71,130
Chinese,150,syn_adv_ratio,syn,1.845811957405238,0.1742712752086948,1.0,0.22306723226712932,False,False,0.032258064516129,0.0386106141920095,0.03723377637613668,0.04151496490721765,AD<HC,192,71,130
Chinese,151,ac_rms_std,ac,1.8197255730480038,0.17734594601361736,1.0,0.2252495730325122,False,False,0.0279955063015222,0.0185848455876112,0.024853440932929478,0.021903022521393166,AD>HC,192,71,130
Chinese,152,lex_hapax_ratio,lex,1.8115485475064521,0.17832257865073883,1.0,0.2252495730325122,False,False,0.423728813559322,0.4285714285714285,0.42368327448177484,0.46401148372434753,AD<HC,192,71,130
Chinese,153,pause_speaking_to_total_ratio,pause,1.7732293865948934,0.18298292146797004,1.0,0.22783774145913335,False,False,0.7749333333333333,0.744024685526028,0.7836539578216246,0.7560605327547736,AD>HC,192,71,130
Chinese,154,syn_sconj_ratio,syn,1.7668966092712404,0.18376661486075044,1.0,0.22783774145913335,False,False,0.0454545454545454,0.053917497231450645,0.05084179661023741,0.05593229379637749,AD<HC,192,71,130
Chinese,155,pause_to_speech_ratio,pause,1.7646284483271417,0.18404825036061914,1.0,0.22783774145913335,False,False,0.2904335856847901,0.34404359637994714,0.3689901884682277,0.4855144697929243,AD<HC,192,71,130
Chinese,156,pause_silence_ratio,pause,1.7560484199581288,0.18511816493554586,1.0,0.22783774145913335,False,False,0.2250666666666667,0.2559753144739719,0.21634604217837547,0.24330867485989774,AD<HC,192,71,130
Chinese,157,syn_num_ratio,syn,1.7297154846032687,0.18844723687506518,1.0,0.23022670694469938,False,False,0.0218579234972677,0.03137303149606295,0.03693933038008712,0.036164335367709265,AD<HC,192,71,130
Chinese,158,syn_adj_ratio,syn,1.7218320217692245,0.18945739425657554,1.0,0.23022670694469938,False,False,0.0123456790123456,0.0147058823529411,0.015781756450089657,0.01861244787004008,AD<HC,192,71,130
Chinese,159,pause_pause_to_word_ratio,pause,1.4537655571196673,0.2279246968100922,1.0,0.2752298225631302,False,False,0.2121212121212121,0.16754385964912274,0.24526767576689595,0.2579050809419091,AD>HC,192,71,130
Chinese,160,pause_std_duration,pause,1.4096764309218999,0.23511011496580997,1.0,0.28213213795897196,False,False,0.2449997732425254,0.3694756545435078,0.6726419117697348,1.205994731482042,AD<HC,192,71,130
Chinese,161,ac_egemaps_equivalentsoundlevel_dbp,ac,1.3750516822281043,0.24094582746936638,1.0,0.28733912344172885,False,False,-27.936381340026855,-31.053939819335938,-30.93492143419054,-31.85682347046202,AD>HC,192,71,130
Chinese,162,ac_egemaps_loudness_sma3_stddevrisingslope,ac,1.148415456961743,0.2838810957458572,1.0,0.33645166903212703,False,False,4.365553140640259,3.8882896900177,4.710826559861501,4.500838623414586,AD>HC,192,71,130
Chinese,163,len_std_utterance_length,len,0.9864237517895297,0.3206180144177024,1.0,0.37766048324048374,False,False,6.53405521487387,4.914891319298974,11.30798096812387,11.845751546115958,AD>HC,192,71,130
Chinese,164,pause_iqr_duration,pause,0.8770486482744888,0.34901130698398464,1.0,0.4085986032983235,False,False,0.32,0.404,0.5885679623983737,0.5247867452330508,AD<HC,192,71,130
Chinese,165,ac_egemaps_spectralflux_sma3_stddevnorm,ac,0.8592312410549994,0.3539539127344231,1.0,0.4118736439091469,False,False,1.1236774921417236,1.149518370628357,1.1014299975501167,1.1496827847032405,AD<HC,192,71,130
Chinese,166,ac_egemaps_f2amplitudelogrelf0_sma3nz_stddevnorm,ac,0.7200731502306326,0.39611991560085946,1.0,0.45816279394798204,False,False,-0.8139016032218933,-0.8230418562889099,-0.7740500430266063,-0.8148913189249846,AD>HC,192,71,130
Chinese,167,ac_egemaps_loudness_sma3_amean,ac,0.6575433335605112,0.41742858093151836,1.0,0.4799178894542007,False,False,0.43446044623851776,0.3770165145397186,0.40827421140339637,0.4082205552996984,AD>HC,192,71,130
Chinese,168,ac_egemaps_f1frequency_sma3nz_amean,ac,0.5885663009154314,0.44297405736728956,1.0,0.5062560655626166,False,False,602.5739440917969,632.2846069335938,625.9654968261718,625.5054702379217,AD<HC,192,71,130
Chinese,169,ac_egemaps_f1bandwidth_sma3nz_amean,ac,0.5747722574344607,0.4483687557363619,1.0,0.5093893556294763,False,False,1364.37353515625,1365.447265625,1363.5123562282986,1347.9175424148787,AD<HC,192,71,130
Chinese,170,ac_egemaps_loudnesspeakspersec,ac,0.531084043905817,0.466151461199657,1.0,0.5264769444137303,False,False,1.9669945240020752,2.054029941558838,1.9696079969406128,2.0009108855949704,AD<HC,192,71,130
Chinese,171,lex_brunet,lex,0.5216542131049465,0.47013689356876454,1.0,0.5278730033052795,False,False,10.134845337219025,10.115105254850967,10.307349540044374,10.06062505519299,AD>HC,192,71,130
Chinese,172,ac_duration,ac,0.45694797305003926,0.49905380693421164,1.0,0.5570833193684223,False,False,60.0,60.0,56.500412499999996,57.07552518656716,AD<HC,192,71,130
Chinese,173,ac_egemaps_loudness_sma3_percentile80_0,ac,0.32804016447437334,0.5668153954335295,1.0,0.6290667972441484,False,False,0.6965709328651428,0.5560670495033264,0.6277730370561282,0.6477694963267193,AD>HC,192,71,130
Chinese,174,pause_medium_count,pause,0.31328268439715795,0.5756727504256806,1.0,0.6352251039179923,False,False,6.0,5.5,6.414634146341464,5.923728813559322,AD>HC,192,71,130
Chinese,175,pause_mean_duration,pause,0.21379359422334854,0.6438101340581032,1.0,0.7063516899380332,False,False,0.3288275862068966,0.42711919191919195,0.6681890073931737,0.7069507153490985,AD<HC,192,71,130
Chinese,176,ac_egemaps_mfcc4v_sma3nz_stddevnorm,ac,0.1535700492969454,0.6951467728459059,1.0,0.7583419340137155,False,False,-1.0548654794692993,-0.9447604417800904,-0.8783970197041829,-1.39990798706439,AD<HC,192,71,130
Chinese,177,ac_egemaps_mfcc4_sma3_stddevnorm,ac,0.1243917399305019,0.7243192585982261,1.0,0.7853584626731605,False,False,-1.4103719592094421,-1.1994792222976685,0.08721115589141845,-8.208523590618105,AD<HC,192,71,130
Chinese,178,pause_median_duration,pause,0.12087006655109842,0.7280927414365759,1.0,0.7853584626731605,False,False,0.256,0.28,0.4151852134146343,0.3756651218220337,AD<HC,192,71,130
Chinese,179,ac_egemaps_loudness_sma3_stddevfallingslope,ac,0.10403689315978681,0.7470379550410338,1.0,0.8012921082004385,False,False,2.8211439847946167,2.5103888511657715,2.8098012102974788,2.928933028558,AD>HC,192,71,130
Chinese,180,ac_egemaps_loudness_sma3_meanfallingslope,ac,0.09454099366189439,0.7584817030187555,1.0,0.8045772761303926,False,False,3.817880392074585,3.547189474105835,3.586692229244444,4.080639039550848,AD>HC,192,71,130
Chinese,181,ac_egemaps_loudness_sma3_pctlrange0_2,ac,0.09454099366189439,0.7584817030187555,1.0,0.8045772761303926,False,False,0.5465314090251923,0.4199013113975525,0.48345110615094505,0.512494583961679,AD>HC,192,71,130
Chinese,182,syn_cconj_ratio,syn,0.07263892265492221,0.787532562290512,1.0,0.8308035821965841,False,False,0.0,0.0,0.0029390260005273997,0.0031546256682474455,AD<HC,192,71,130
Chinese,183,pause_total_duration,pause,0.06388011426861212,0.8004651504102102,1.0,0.8398322889549746,False,False,13.728,15.955343750000006,19.799774898373986,20.31819226694915,AD<HC,192,71,130
Chinese,184,syn_amod_ratio,syn,0.04292830890895262,0.835860321821848,1.0,0.872202074944537,False,False,0.0,0.0,0.005551479686833972,0.006373803134205722,AD<HC,192,71,130
Chinese,185,lex_honore,lex,0.0252896230240248,0.8736475116855243,1.0,0.9049066421400616,False,False,1642.0868208424818,1582.372871610861,1670.7765720542438,1816.2551106478293,AD>HC,192,71,130
Chinese,186,ac_egemaps_f3amplitudelogrelf0_sma3nz_stddevnorm,ac,0.02410095640527743,0.8766283095731846,1.0,0.9049066421400616,False,False,-0.7548892498016357,-0.7506529688835144,-0.7262627863221698,-0.7467866200416242,AD<HC,192,71,130
Chinese,187,ac_egemaps_loudness_sma3_meanrisingslope,ac,0.021817851382365916,0.8825726885218795,1.0,0.9061708887497373,False,False,5.896581411361694,5.308428764343262,5.808109629154205,6.27677997249869,AD>HC,192,71,130
Chinese,188,ac_zcr_std,ac,0.017994502373994692,0.8932890323469852,1.0,0.9122951819713891,False,False,0.0731386548052325,0.0754209973696064,0.07716769566761779,0.0761794465269644,AD<HC,192,71,130
Chinese,189,ac_egemaps_spectralfluxv_sma3nz_stddevnorm,ac,0.009016561030648518,0.9243501142348339,1.0,0.9380463415163952,False,False,0.8255468606948853,0.8043418526649475,0.7908239295085271,0.7952415756325224,AD>HC,192,71,130
Chinese,190,syn_verb_ratio,syn,0.008102761276708488,0.9282750254589328,1.0,0.9380463415163952,False,False,0.209090909090909,0.21778656126482204,0.2128986317426116,0.20777023274679848,AD<HC,192,71,130
Chinese,191,ac_mfcc_5_mean,ac,0.005454462845705166,0.9411262916999419,1.0,0.9460536544837111,False,False,-10.547299861907959,-7.274605274200439,-7.5330033560593925,-7.309990200978606,AD<HC,192,71,130
Chinese,192,syn_determiner_ratio,syn,0.00021003964942446085,0.9884368675343247,1.0,0.9884368675343248,False,False,0.0377358490566037,0.03986754966887415,0.04251036191573895,0.04188305790695613,AD<HC,192,71,130
Greek,1,ac_egemaps_loudness_sma3_stddevfallingslope,ac,48.610319840080024,3.122219492259412e-12,5.994661425138071e-10,3.6536245930368853e-10,True,True,5.086375951766968,3.466874122619629,6.371577959794265,3.3507272549297498,AD>HC,192,9,34
Greek,2,ac_rms_std,ac,48.22204282474149,3.8058589510800886e-12,7.307249186073771e-10,3.6536245930368853e-10,True,True,0.04329961910843845,0.024458160623908,0.054211343844564434,0.022942240069876718,AD>HC,192,9,34
Greek,3,ac_egemaps_loudness_sma3_stddevrisingslope,ac,46.30401145581061,1.0125643949855483e-11,1.9441236383722527e-09,6.480412127907509e-10,True,True,6.260708808898926,5.01844596862793,8.017521209441698,4.391402387100717,AD>HC,192,9,34
Greek,4,ac_egemaps_loudness_sma3_meanrisingslope,ac,44.342290393264875,2.7569561304927292e-11,5.29335577054604e-09,1.32333894263651e-09,True,True,9.333007335662842,6.8998003005981445,11.855159553197714,6.333231977794481,AD>HC,192,9,34
Greek,5,ac_egemaps_loudness_sma3_pctlrange0_2,ac,39.0986141544613,4.0292990760006536e-10,7.736254225921255e-08,1.547250845184251e-08,True,True,0.6232397556304932,0.4423102736473083,0.832376159584293,0.4259011905262436,AD>HC,192,9,34
Greek,6,ac_egemaps_loudness_sma3_meanfallingslope,ac,37.41138084803754,9.566227454763897e-10,1.8367156713146684e-07,3.061192785524447e-08,True,True,7.029972791671753,4.476924419403076,9.102793902158737,4.533258222151494,AD>HC,192,9,34
Greek,7,ac_egemaps_equivalentsoundlevel_dbp,ac,20.067129896590245,7.477078139659454e-06,0.0014355990028146152,0.0002050855718306593,True,True,-21.448179244995117,-23.41692352294922,-21.466696344889126,-27.45611165917438,AD>HC,192,9,34
Greek,8,ac_egemaps_spectralfluxv_sma3nz_stddevnorm,ac,18.917550839964633,1.3649116231979913e-05,0.0026206303165401436,0.00032757878956751795,True,True,0.8210396468639374,0.5186011791229248,0.7912168528598088,0.6149347269016764,AD>HC,192,9,34
Greek,9,ac_egemaps_loudness_sma3_percentile80_0,ac,15.476502133548593,8.353732393563474e-05,0.01603916619564187,0.0017821295772935412,True,True,1.056574523448944,0.9084773063659668,1.1184232217761187,0.7794986233331155,AD>HC,192,9,34
Greek,10,disc_semantic_drift,disc,12.148671603829886,0.0004912284020482097,0.09431585319325628,0.0078596544327716,False,True,0.8725553375350188,0.9262341003627828,0.8442836616546585,0.8917454940548685,AD<HC,192,9,34
Greek,11,disc_adjacent_utterance_similarity_mean,disc,12.148671603829829,0.000491228402048225,0.0943158531932592,0.0078596544327716,False,True,0.1274446624649812,0.0737658996372172,0.15571633834534132,0.10825450594513124,AD>HC,192,9,34
Greek,12,disc_local_coherence,disc,12.148671603829829,0.000491228402048225,0.0943158531932592,0.0078596544327716,False,True,0.1274446624649812,0.0737658996372172,0.15571633834534132,0.10825450594513124,AD>HC,192,9,34
Greek,13,lex_mattr_10,lex,11.800257924602198,0.00059222515788544,0.11370723031400448,0.00874671002415419,False,True,0.9095238095238094,0.9416666666666664,0.8743920804116408,0.924572632041226,AD<HC,192,9,34
Greek,14,ac_mfcc_1_std,ac,11.209779725521912,0.0008136737746133688,0.1562253647257668,0.011158954623269058,False,True,89.03154373168945,47.67806243896485,88.28818233196552,67.04263291842696,AD>HC,192,9,34
Greek,15,ac_egemaps_loudness_sma3_stddevnorm,ac,10.982595240841192,0.0009197154490762502,0.17658536622264004,0.01133838970376377,False,True,0.8904561102390289,0.4773496091365814,0.7938511675366988,0.6427479997493218,AD>HC,192,9,34
Greek,16,lex_mattr_20,lex,10.932604363005373,0.0009448658086469809,0.18141423526022032,0.01133838970376377,False,True,0.8316666666666666,0.875,0.8044895332544777,0.8621091810455205,AD<HC,192,9,34
Greek,17,ac_mfcc_5_std,ac,10.757736516357227,0.0010384430766399875,0.1993810707148776,0.011728298277345742,False,True,18.133827209472656,13.796481132507324,18.330951539369728,15.410076984460803,AD>HC,192,9,34
Greek,18,lex_hapax_ratio,lex,9.96146330555583,0.0015985095196915627,0.30691382778078,0.015281963676876828,False,True,0.566699604743083,0.6578947368421053,0.5504668827360228,0.6397263680110017,AD<HC,192,9,34
Greek,19,disc_mean_pairwise_utt_similarity,disc,9.939768535488513,0.0016174588542939028,0.31055210002442935,0.015281963676876828,False,True,0.0854285447254675,0.0515493450857406,0.12311743703088555,0.09085142601146932,AD>HC,192,9,34
Greek,20,ac_egemaps_f3bandwidth_sma3nz_amean,ac,9.901059085841666,0.0016518368087820128,0.31715266728614644,0.015281963676876828,False,True,893.3836364746094,986.5772705078124,905.0619946993314,953.9877513940784,AD<HC,192,9,34
Greek,21,lex_honore,lex,9.879322435524129,0.001671464777158403,0.3209212372144134,0.015281963676876828,False,True,1603.434539766159,2078.4053295226518,1769.9288836772516,2363.774514596527,AD<HC,192,9,34
Greek,22,disc_repeated_unigram_ratio,disc,9.100512458648643,0.002555378892948734,0.4906327474461569,0.020443031143589873,False,True,0.2811764705882353,0.2,0.2879577479446957,0.22350160885401824,AD>HC,192,9,34
Greek,23,lex_repetition_rate,lex,9.100512458648643,0.002555378892948734,0.4906327474461569,0.020443031143589873,False,True,0.2811764705882353,0.2,0.2879577479446957,0.22350160885401824,AD>HC,192,9,34
Greek,24,lex_type_token_ratio,lex,9.100512458648643,0.002555378892948734,0.4906327474461569,0.020443031143589873,False,True,0.7188235294117646,0.8,0.7120422520553044,0.7764983911459818,AD<HC,192,9,34
Greek,25,syn_open_closed_ratio,syn,8.860601281441463,0.0029139157309750726,0.559471820347214,0.02237887281388856,False,True,0.8651515151515152,0.9739304812834224,0.9625326717309668,1.0903274628082888,AD<HC,192,9,34
Greek,26,ac_egemaps_stddevvoicedsegmentlengthsec,ac,8.473849613654693,0.003602881560289201,0.6917532595755266,0.026605894599058714,False,True,0.3306366950273514,0.2384663671255111,0.9256919329412855,0.5678211762637332,AD>HC,192,9,34
Greek,27,syn_content_function_ratio,syn,8.343020480698877,0.0038717176704707087,0.7433697927303761,0.027532214545569485,False,True,0.8918128654970761,0.9739304812834224,0.9868284654622983,1.1320858649374,AD<HC,192,9,34
Greek,28,ac_rms_mean,ac,7.888709491408235,0.004974434582439489,0.9550914398283818,0.03317422955424016,False,True,0.0676240101456642,0.0628083422780036,0.07121274544176857,0.05199000696260207,AD>HC,192,9,34
Greek,29,lex_content_word_ratio,lex,7.875575988539134,0.005010690922255024,0.9620526570729646,0.03317422955424016,False,True,0.4584531339850489,0.4857142857142857,0.4667736911498998,0.49377183065526375,AD<HC,192,9,34
Greek,30,ac_egemaps_spectralflux_sma3_stddevnorm,ac,7.476300311382829,0.006251639886996843,1.0,0.039431473915831,False,True,1.1017048954963684,0.5312629342079163,0.971492434063783,0.8129797046599181,AD>HC,192,9,34
Greek,31,disc_repeated_bigram_ratio,disc,7.443515750623779,0.006366540059326881,1.0,0.039431473915831,False,True,0.057581786030061796,0.027027027027027,0.10092457131964593,0.057530691201741,AD>HC,192,9,34
Greek,32,ac_mfcc_3_std,ac,7.257534694191463,0.007060414746806526,1.0,0.04236248848083915,False,True,26.48562335968018,21.529916763305664,25.594906779435966,22.630066705786664,AD>HC,192,9,34
Greek,33,ac_egemaps_alpharatiouv_sma3nz_amean,ac,7.157661553838466,0.007464444821283712,1.0,0.04342949714201432,False,True,-7.854995250701904,-11.772708892822266,-9.374120218249468,-11.30721098098202,AD>HC,192,9,34
Greek,34,ac_egemaps_hammarbergindexuv_sma3nz_amean,ac,6.911006035443847,0.00856667770670401,1.0,0.04837653293197558,False,True,17.452747344970703,22.50773429870605,19.093873500823975,21.40721585094065,AD<HC,192,9,34
Greek,35,ac_egemaps_mfcc4_sma3_amean,ac,6.79738015607586,0.009129173415621552,1.0,0.050080037022838225,False,False,-12.733761310577393,2.8273463249206543,-6.482553229882167,-1.1602397500604824,AD<HC,192,9,34
Greek,36,disc_repeated_trigram_ratio,disc,6.499816171195543,0.010788564660509913,1.0,0.057539011522719535,False,False,0.0,0.0,0.05797710197372362,0.031086374503297695,AD<HC,192,9,34
Greek,37,ac_egemaps_meanvoicedsegmentlengthsec,ac,6.196988044439308,0.012796789821285286,1.0,0.06495920411787233,False,False,0.2653998881578445,0.2237142920494079,0.6523756289568085,0.3713579762025156,AD>HC,192,9,34
Greek,38,pause_median_duration,pause,6.188748284445559,0.0128565091483289,1.0,0.06495920411787233,False,False,0.16,0.0,0.22307692307692306,0.11315942028985507,AD>HC,192,9,34
Greek,39,graph_self_loop_ratio,graph,6.021616006789383,0.014131701066988038,1.0,0.06882250181251748,False,False,0.0,0.0,0.020729049521573676,0.002399384524230062,AD<HC,192,9,34
Greek,40,syn_pronoun_ratio,syn,5.98830898876517,0.014401001305069987,1.0,0.06882250181251748,False,False,0.1111111111111111,0.086021505376344,0.11102254501219312,0.08487971246968795,AD>HC,192,9,34
Greek,41,ac_egemaps_spectralfluxv_sma3nz_amean,ac,5.952494906392985,0.014696471741214672,1.0,0.06882250181251748,False,False,0.5926430821418762,0.5395023822784424,0.6295112394369565,0.4707915727319061,AD>HC,192,9,34
Greek,42,ac_egemaps_mfcc2_sma3_amean,ac,5.742599853919273,0.016558265407196297,1.0,0.07569492757575451,False,False,-0.8366611301898956,1.038131833076477,-1.7275982331484556,0.6379769984362782,AD<HC,192,9,34
Greek,43,disc_immediate_repetition_count,disc,5.6285219320593125,0.017670525083513633,1.0,0.07890094921010739,False,False,0.0,0.0,0.5576923076923077,0.10144927536231885,AD<HC,192,9,34
Greek,44,ac_mfcc_4_std,ac,5.377157575058618,0.02040209209596777,1.0,0.08902731096422299,False,False,26.719664573669434,16.275259017944336,25.579872952057766,21.458125605099443,AD>HC,192,9,34
Greek,45,syn_subordination_ratio,syn,5.222762936420031,0.022293104046066485,1.0,0.09362507528650775,False,False,0.31666666666666665,0.5,0.7196796910085155,0.6468762623510906,AD<HC,192,9,34
Greek,46,pause_mean_duration,pause,5.2120394483863075,0.022431007620725814,1.0,0.09362507528650775,False,False,0.27853228962818,0.0,0.30140914223315274,0.18046601541691715,AD>HC,192,9,34
Greek,47,disc_adjacent_utterance_similarity_std,disc,5.1465549547448015,0.023292540955066474,1.0,0.09515250773133539,False,False,0.0952686804620182,0.0523862007081595,0.12000032943313975,0.07859370097694499,AD>HC,192,9,34
Greek,48,ac_egemaps_mfcc2v_sma3nz_amean,ac,5.051560758082587,0.024603766405530077,1.0,0.09841506562212031,False,False,0.9740137755870819,2.278822422027588,-0.05681606080794994,2.253584839079691,AD<HC,192,9,34
