language,feature_name,feature_group,t_statistic,p_value,mean_ad,mean_hc,median_ad,median_hc,cohens_d,cohens_d_abs,direction,bonferroni_p,fdr_bh_p,significant_bonferroni,significant_fdr,tested_features,bonferroni_significant_count,fdr_significant_count
Chinese,syn_advmod_ratio,syn,-1.3124494884750924,0.1905540014748565,0.03817616490584237,0.042719169121826855,0.032258064516129,0.04067843353557635,-0.14528345931177086,0.14528345931177086,AD<HC,1.0,0.25231978126325827,False,False,192,73,128
Chinese,pause_speaking_to_total_ratio,pause,1.3032324381418638,0.19359778352952026,0.7836539578216246,0.7560605327547736,0.7749333333333333,0.744024685526028,0.14244574142179534,0.14244574142179534,AD>HC,1.0,0.2545943454634787,False,False,192,73,128
Chinese,len_audio_duration,len,1.2852912328768016,0.1995455704315953,72.26554776422765,65.98620815677967,60.0,60.0,0.13232164028508628,0.13232164028508628,AD>HC,1.0,0.2606309491351449,False,False,192,73,128
Chinese,pause_silence_ratio,pause,-1.276390276933904,0.20291212422876842,0.21634604217837547,0.24330867485989774,0.2250666666666667,0.2559753144739719,-0.1396446087678236,0.1396446087678236,AD<HC,1.0,0.26323735035083473,False,False,192,73,128
Chinese,syn_adv_ratio,syn,-1.2612568516994733,0.2083573682763218,0.03723377637613668,0.04151496490721765,0.032258064516129,0.0386106141920095,-0.13924479241897553,0.13924479241897553,AD<HC,1.0,0.2684873470406295,False,False,192,73,128
Chinese,ac_egemaps_spectralflux_sma3_stddevnorm,ac,-1.2364062733900198,0.2175508992891084,1.1014299975501167,1.1496827847032405,1.1236774921417236,1.149518370628357,-0.14684989399110077,0.14684989399110077,AD<HC,1.0,0.27846515109005876,False,False,192,73,128
Chinese,syn_sconj_ratio,syn,-1.2186781673331133,0.22413814869082935,0.05084179661023741,0.05593229379637749,0.0454545454545454,0.053917497231450645,-0.13575906485851416,0.13575906485851416,AD<HC,1.0,0.28499685131549163,False,False,192,73,128
Chinese,syn_part_ratio,syn,-1.1914582384555576,0.23480445312847653,0.09274282987950187,0.10036310307457312,0.0818181818181818,0.091719894064496,-0.1361694376142716,0.1361694376142716,AD<HC,1.0,0.29659509868860195,False,False,192,73,128
Chinese,ac_egemaps_slopev500_1500_sma3nz_stddevnorm,ac,1.162731985844553,0.2479435381081758,1.2610971477296617,-0.8897526169297707,-0.9505221247673035,-0.6672706604003906,0.17156009621794624,0.17156009621794624,AD>HC,1.0,0.31114483213575,False,False,192,73,128
Chinese,ac_egemaps_equivalentsoundlevel_dbp,ac,1.1279219787772832,0.2608622289322418,-30.93492143419054,-31.85682347046202,-27.936381340026855,-31.053939819335938,0.14173773476335852,0.14173773476335852,AD>HC,1.0,0.32523083087656124,False,False,192,73,128
Chinese,ac_egemaps_hnrdbacf_sma3nz_stddevnorm,ac,-1.0912334268715635,0.27648303862242746,0.46463141673141056,4.774887232786387,0.4515775889158249,0.5522015690803528,-0.10885167379971555,0.10885167379971555,AD<HC,1.0,0.3424822155839101,False,False,192,73,128
Chinese,ac_egemaps_loudness_sma3_meanrisingslope,ac,-1.0628437048141555,0.2889995235865794,5.808109629154205,6.27677997249869,5.896581411361694,5.308428764343262,-0.12744702545364306,0.12744702545364306,AD<HC,1.0,0.35569172133732846,False,False,192,73,128
Chinese,ac_egemaps_loudness_sma3_percentile20_0,ac,1.031011350191516,0.3034024661114351,0.14432192999455662,0.13527491272644912,0.14291853457689285,0.1131530180573463,0.11422403082845843,0.11422403082845843,AD>HC,1.0,0.3710399585566595,False,False,192,73,128
Chinese,ac_egemaps_mfcc3v_sma3nz_stddevnorm,ac,-1.0121824971165045,0.31418966602428344,-19.7666178352303,2.1334246266540604,0.9268364608287811,1.3116778135299685,-0.15080189642817066,0.15080189642817066,AD<HC,1.0,0.3818001004852052,False,False,192,73,128
Chinese,pause_std_duration,pause,-0.9525420860935786,0.34174688796863856,0.6726419117697348,1.205994731482042,0.2449997732425254,0.3694756545435078,-0.08829956679678212,0.08829956679678212,AD<HC,1.0,0.4104541334323694,False,False,192,73,128
Chinese,ac_egemaps_logrelf0_h1_h2_sma3nz_stddevnorm,ac,-0.9519890272566272,0.34204511119364117,1.4023938139279684,10.466382369324936,1.1839537024497986,2.0088930130004883,-0.09796632567888379,0.09796632567888379,AD<HC,1.0,0.4104541334323694,False,False,192,73,128
Chinese,ac_egemaps_f3amplitudelogrelf0_sma3nz_stddevnorm,ac,0.8740922003561445,0.38307538940572855,-0.7262627863221698,-0.7467866200416242,-0.7548892498016357,-0.7506529688835144,0.10643788335222293,0.10643788335222293,AD>HC,1.0,0.45683524699316697,False,False,192,73,128
Chinese,ac_egemaps_mfcc4v_sma3nz_stddevnorm,ac,0.8388432504498284,0.4022598113032442,-0.8783970197041829,-1.39990798706439,-1.0548654794692993,-0.9447604417800904,0.09026239657534306,0.09026239657534306,AD>HC,1.0,0.4766087795735189,False,False,192,73,128
Chinese,ac_rms_mean,ac,0.8351058152988236,0.40462099515876865,0.024947213663512584,0.02339194346142844,0.02662663720548145,0.0201752092689275,0.10181140759670672,0.10181140759670672,AD>HC,1.0,0.4766087795735189,False,False,192,73,128
Chinese,syn_amod_ratio,syn,-0.8205612372241061,0.4125508124818529,0.005551479686833972,0.006373803134205722,0.0,0.0,-0.08805410992109719,0.08805410992109719,AD<HC,1.0,0.4829863170519253,False,False,192,73,128
Chinese,pause_median_duration,pause,0.8158738031493145,0.4154277544584824,0.4151852134146343,0.3756651218220337,0.256,0.28,0.09213922829966323,0.09213922829966323,AD>HC,1.0,0.4834068415516886,False,False,192,73,128
Chinese,ac_egemaps_loudness_sma3_pctlrange0_2,ac,-0.7706763960555478,0.4416851352223853,0.48345110615094505,0.512494583961679,0.5465314090251923,0.4199013113975525,-0.09171065511454561,0.09171065511454561,AD<HC,1.0,0.510864734715048,False,False,192,73,128
Chinese,pause_medium_count,pause,0.7163897889690435,0.4744914783450108,6.414634146341464,5.923728813559322,6.0,5.5,0.08098754335924697,0.08098754335924697,AD>HC,1.0,0.5455231367798927,False,False,192,73,128
Chinese,pause_iqr_duration,pause,0.6163827491179081,0.5381839846353105,0.5885679623983737,0.5247867452330508,0.32,0.404,0.06799741708924979,0.06799741708924979,AD>HC,1.0,0.614706494688809,False,False,192,73,128
Chinese,ac_egemaps_loudness_sma3_stddevrisingslope,ac,0.6123271618657887,0.5410697791792121,4.710826559861501,4.500838623414586,4.365553140640259,3.8882896900177,0.07635017377837773,0.07635017377837773,AD>HC,1.0,0.614706494688809,False,False,192,73,128
Chinese,ac_egemaps_loudness_sma3_stddevfallingslope,ac,-0.6039003322392009,0.5465065705883527,2.8098012102974788,2.928933028558,2.8211439847946167,2.5103888511657715,-0.07199927996126237,0.07199927996126237,AD<HC,1.0,0.6172309503115513,False,False,192,73,128
Chinese,syn_verb_ratio,syn,0.5223557964037506,0.6019307962239102,0.2128986317426116,0.20777023274679848,0.209090909090909,0.21778656126482204,0.058964285582635424,0.058964285582635424,AD>HC,1.0,0.6758521220759693,False,False,192,73,128
Chinese,ac_egemaps_loudness_sma3_percentile50_0,ac,0.4820398971084831,0.6301825494183827,0.31300855974356334,0.30336444770259346,0.31977248191833496,0.2867576479911804,0.055693681629661845,0.055693681629661845,AD>HC,1.0,0.7034595900484272,False,False,192,73,128
Chinese,ac_egemaps_loudness_sma3_percentile80_0,ac,-0.47497742956897554,0.6352381228988976,0.6277730370561282,0.6477694963267193,0.6965709328651428,0.5560670495033264,-0.05613776581247024,0.05613776581247024,AD<HC,1.0,0.7050041595178517,False,False,192,73,128
Chinese,ac_egemaps_loudnesspeakspersec,ac,-0.409152255761652,0.6828472501860047,1.9696079969406128,2.0009108855949704,1.9669945240020752,2.054029941558838,-0.049788247388345065,0.049788247388345065,AD<HC,1.0,0.7534866208949017,False,False,192,73,128
Chinese,ac_egemaps_mfcc3_sma3_stddevnorm,ac,0.4024913671663937,0.688227706058921,5.914153076542748,3.5590705275535583,0.8416614532470703,1.3243716955184937,0.05885770007542809,0.05885770007542809,AD>HC,1.0,0.7550841117903591,False,False,192,73,128
Chinese,ac_duration,ac,-0.3961854368348558,0.6922624677888812,56.500412499999996,57.07552518656716,60.0,60.0,-0.043925647577639115,0.043925647577639115,AD<HC,1.0,0.7551954194060522,False,False,192,73,128
Chinese,pause_long_count,pause,-0.38753674726268206,0.6988126963834473,4.08130081300813,4.360169491525424,1.0,3.0,-0.04555885827586776,0.04555885827586776,AD<HC,1.0,0.7580341113311972,False,False,192,73,128
Chinese,ac_egemaps_stddevunvoicedsegmentlength,ac,0.3702433173525573,0.7114925121214107,0.39143444663948485,0.3802780439122696,0.3241690844297409,0.3006540238857269,0.04235044728627724,0.04235044728627724,AD>HC,1.0,0.767452597344443,False,False,192,73,128
Chinese,pause_pause_to_word_ratio,pause,-0.3646125311587165,0.7156284881281579,0.24526767576689595,0.2579050809419091,0.2121212121212121,0.16754385964912274,-0.03793393708978149,0.03793393708978149,AD<HC,1.0,0.7676015068190297,False,False,192,73,128
Chinese,ac_zcr_std,ac,0.3562729610908586,0.7219436696517101,0.07716769566761779,0.0761794465269644,0.0731386548052325,0.0754209973696064,0.04185783092831476,0.04185783092831476,AD>HC,1.0,0.7700732476284907,False,False,192,73,128
Chinese,len_std_utterance_length,len,-0.3216024830031333,0.7479890227405532,11.30798096812387,11.845751546115958,6.53405521487387,4.914891319298974,-0.034820244021480456,0.034820244021480456,AD<HC,1.0,0.7934469191502002,False,False,192,73,128
Chinese,pause_mean_duration,pause,-0.2598691051282303,0.7951171012248022,0.6681890073931737,0.7069507153490985,0.3288275862068966,0.42711919191919195,-0.02570672862020595,0.02570672862020595,AD<HC,1.0,0.8388048540393518,False,False,192,73,128
Chinese,syn_cconj_ratio,syn,-0.19890740615693173,0.8424542969441629,0.0029390260005273997,0.0031546256682474455,0.0,0.0,-0.020672579763998968,0.020672579763998968,AD<HC,1.0,0.882629547118439,False,False,192,73,128
Chinese,ac_egemaps_mfcc2v_sma3nz_stddevnorm,ac,-0.19475184528230144,0.845853315988504,0.46250560217433506,0.7392749586212102,-1.4678921103477478,0.8927660584449768,-0.02546363036334277,0.02546363036334277,AD<HC,1.0,0.882629547118439,False,False,192,73,128
Chinese,ac_egemaps_spectralfluxv_sma3nz_stddevnorm,ac,-0.17955404583306464,0.8577089707788176,0.7908239295085271,0.7952415756325224,0.8255468606948853,0.8043418526649475,-0.022637524464389526,0.022637524464389526,AD<HC,1.0,0.8901628237272053,False,False,192,73,128
Chinese,syn_determiner_ratio,syn,0.16660524549372524,0.8678220143888369,0.04251036191573895,0.04188305790695613,0.0377358490566037,0.03986754966887415,0.018654470618798345,0.018654470618798345,AD>HC,1.0,0.892715107700713,False,False,192,73,128
Chinese,ac_mfcc_5_mean,ac,-0.16256417147783994,0.8710142292238084,-7.5330033560593925,-7.309990200978606,-10.547299861907959,-7.274605274200439,-0.0196578904268579,0.0196578904268579,AD<HC,1.0,0.892715107700713,False,False,192,73,128
Chinese,syn_num_ratio,syn,0.15862706361519024,0.8741168762902816,0.03693933038008712,0.036164335367709265,0.0218579234972677,0.03137303149606295,0.018200032757379997,0.018200032757379997,AD>HC,1.0,0.892715107700713,False,False,192,73,128
Chinese,pause_total_duration,pause,-0.12410533703623708,0.9013018287272816,19.799774898373986,20.31819226694915,13.728,15.955343750000006,-0.012425663668633057,0.012425663668633057,AD<HC,1.0,0.9156082069610479,False,False,192,73,128
Chinese,graph_self_loop_ratio,graph,0.09280075417958863,0.9261553887528562,0.00791366772933446,0.007760501776703999,0.0,0.0,0.01073270729865539,0.01073270729865539,AD>HC,1.0,0.9359043928449915,False,False,192,73,128
Chinese,ac_egemaps_f1frequency_sma3nz_amean,ac,0.051045687240163354,0.9593482940634624,625.9654968261718,625.5054702379217,602.5739440917969,632.2846069335938,0.006467185727429272,0.006467185727429272,AD>HC,1.0,0.9643710600009675,False,False,192,73,128
Chinese,ac_egemaps_loudness_sma3_amean,ac,0.0021414789915199218,0.9982931309421955,0.40827421140339637,0.4082205552996984,0.43446044623851776,0.3770165145397186,0.00025279803799986914,0.00025279803799986914,AD>HC,1.0,0.9982931309421955,False,False,192,73,128
Greek,ac_egemaps_loudness_sma3_stddevfallingslope,ac,8.78355503363246,6.110146121121198e-15,6.371577959794265,3.3507272549297498,5.086375951766968,3.466874122619629,1.2495567522502387,1.2495567522502387,AD>HC,1.17314805525527e-12,1.17314805525527e-12,True,True,192,9,31
Greek,ac_egemaps_loudness_sma3_stddevrisingslope,ac,8.561257677075304,1.4500887901812417e-14,8.017521209441698,4.391402387100717,6.260708808898926,5.01844596862793,1.2277718887550877,1.2277718887550877,AD>HC,2.7841704771479838e-12,1.3920852385739919e-12,True,True,192,9,31
Greek,ac_rms_std,ac,8.52332951870663,3.1939704861797095e-14,0.054211343844564434,0.022942240069876718,0.04329961910843845,0.024458160623908,1.2084169401734561,1.2084169401734561,AD>HC,6.132423333465042e-12,2.044141111155014e-12,True,True,192,9,31
Greek,ac_egemaps_loudness_sma3_meanrisingslope,ac,7.956822461719185,5.95243594480377e-13,11.855159553197714,6.333231977794481,9.333007335662842,6.8998003005981445,1.1331536121079282,1.1331536121079282,AD>HC,1.1428677014023238e-10,2.8571692535058095e-11,True,True,192,9,31
Greek,ac_egemaps_loudness_sma3_meanfallingslope,ac,7.971542015554898,7.908270941157465e-13,9.102793902158737,4.533258222151494,7.029972791671753,4.476924419403076,1.1261378810667368,1.1261378810667368,AD>HC,1.5183880207022333e-10,3.036776041404467e-11,True,True,192,9,31
Greek,ac_egemaps_loudness_sma3_pctlrange0_2,ac,6.707546433233924,4.6363464228305894e-10,0.832376159584293,0.4259011905262436,0.6232397556304932,0.4423102736473083,0.9564163213351397,0.9564163213351397,AD>HC,8.901785131834731e-08,1.4836308553057886e-08,True,True,192,9,31
Greek,ac_egemaps_equivalentsoundlevel_dbp,ac,5.859932379122571,7.691489864942999e-08,-21.466696344889126,-27.45611165917438,-21.448179244995117,-23.41692352294922,0.9657225466661892,0.9657225466661892,AD>HC,1.4767660540690558e-05,2.1096657915272225e-06,True,True,192,9,31
Greek,ac_egemaps_loudness_sma3_percentile80_0,ac,4.661888149915439,6.480418952234812e-06,1.1184232217761187,0.7794986233331155,1.056574523448944,0.9084773063659668,0.7095979012280926,0.7095979012280926,AD>HC,0.001244240438829084,0.0001555300548536355,True,True,192,9,31
Greek,ac_egemaps_spectralfluxv_sma3nz_stddevnorm,ac,4.265816267426607,3.440136293832639e-05,0.7912168528598088,0.6149347269016764,0.8210396468639374,0.5186011791229248,0.6551740673937957,0.6551740673937957,AD>HC,0.006605061684158667,0.0007338957426842964,True,True,192,9,31
Greek,ac_rms_mean,ac,3.5502385474551024,0.0005317089588257154,0.07121274544176857,0.05199000696260207,0.0676240101456642,0.0628083422780036,0.5576607289872686,0.5576607289872686,AD>HC,0.10208812009453735,0.009641380871372006,False,True,192,9,31
Greek,ac_mfcc_1_std,ac,3.5256824887369067,0.0005523707790890211,88.28818233196552,67.04263291842696,89.03154373168945,47.67806243896485,0.5398708263150422,0.5398708263150422,AD>HC,0.10605518958509205,0.009641380871372006,False,True,192,9,31
Greek,ac_egemaps_f3bandwidth_sma3nz_amean,ac,-3.475072179766106,0.0006545937864532314,905.0619946993314,953.9877513940784,893.3836364746094,986.5772705078124,-0.5291502892629597,0.5291502892629597,AD<HC,0.12568200699902043,0.010473500583251702,False,True,192,9,31
Greek,pause_median_duration,pause,3.300538613844266,0.0011807541277475326,0.22307692307692306,0.11315942028985507,0.16,0.0,0.48415800666660824,0.48415800666660824,AD>HC,0.22670479252752626,0.017438830194425096,False,True,192,9,31
Greek,ac_mfcc_5_std,ac,3.2758611053126714,0.001305851017868107,18.330951539369728,15.410076984460803,18.133827209472656,13.796481132507324,0.5056766475295198,0.5056766475295198,AD>HC,0.25072339543067657,0.017908813959334042,False,True,192,9,31
Greek,ac_egemaps_spectralfluxv_sma3nz_amean,ac,3.2059361578011876,0.001673303626902783,0.6295112394369565,0.4707915727319061,0.5926430821418762,0.5395023822784424,0.5016453989609905,0.5016453989609905,AD>HC,0.32127429636533433,0.021418286424355622,False,True,192,9,31
Greek,ac_egemaps_loudness_sma3_stddevnorm,ac,3.1427799795754274,0.002034243031562809,0.7938511675366988,0.6427479997493218,0.8904561102390289,0.4773496091365814,0.4891972832046651,0.4891972832046651,AD>HC,0.3905746620600593,0.024410916378753707,False,True,192,9,31
Greek,lex_mattr_20,lex,-3.0293934420720934,0.0028338099292258075,0.8044895332544777,0.8621091810455205,0.8316666666666666,0.875,-0.45519357384605025,0.45519357384605025,AD<HC,0.5440915064113551,0.03200538273007971,False,True,192,9,31
Greek,ac_egemaps_mfcc2_sma3_amean,ac,-3.0044666292878617,0.003060483122866534,-1.7275982331484556,0.6379769984362782,-0.8366611301898956,1.038131833076477,-0.44756628493459705,0.44756628493459705,AD<HC,0.5876127595903745,0.03264515331057636,False,True,192,9,31
Greek,lex_honore,lex,-2.9995195847047422,0.0034346181422756825,1769.9288836772516,2363.774514596527,1603.434539766159,2078.4053295226518,-0.499250453466386,0.499250453466386,AD<HC,0.659446683316931,0.03470772017457532,False,True,192,9,31
Greek,lex_mattr_10,lex,-2.9088980658951216,0.004113240745225376,0.8743920804116408,0.924572632041226,0.9095238095238094,0.9416666666666664,-0.4297128578173654,0.4297128578173654,AD<HC,0.7897422230832722,0.03948711115416361,False,True,192,9,31
Greek,lex_hapax_ratio,lex,-2.8741970618181996,0.00465149791222832,0.5504668827360228,0.6397263680110017,0.566699604743083,0.6578947368421053,-0.4456982273352354,0.4456982273352354,AD<HC,0.8930875991478374,0.04252798091180178,False,True,192,9,31
Greek,pause_mean_duration,pause,2.83829436631436,0.005086482881292442,0.30140914223315274,0.18046601541691715,0.27853228962818,0.0,0.4251050775979601,0.4251050775979601,AD>HC,0.9766047132081488,0.043479018847732816,False,True,192,9,31
Greek,lex_type_token_ratio,lex,-2.8061180007925755,0.005661330579131859,0.7120422520553044,0.7764983911459818,0.7188235294117646,0.8,-0.4319018434790638,0.4319018434790638,AD<HC,1.0,0.043479018847732816,False,True,192,9,31
Greek,disc_repeated_unigram_ratio,disc,2.8061180007925746,0.005661330579131877,0.2879577479446957,0.22350160885401824,0.2811764705882353,0.2,0.43190184347906363,0.43190184347906363,AD>HC,1.0,0.043479018847732816,False,True,192,9,31
Greek,lex_repetition_rate,lex,2.8061180007925746,0.005661330579131877,0.2879577479446957,0.22350160885401824,0.2811764705882353,0.2,0.43190184347906363,0.43190184347906363,AD>HC,1.0,0.043479018847732816,False,True,192,9,31
Greek,ac_egemaps_mfcc4_sma3_amean,ac,-2.786330754734609,0.005956372417933453,-6.482553229882167,-1.1602397500604824,-12.733761310577393,2.8273463249206543,-0.4230298507626822,0.4230298507626822,AD<HC,1.0,0.043985519393970114,False,True,192,9,31
Greek,syn_pronoun_ratio,syn,2.7582983337785913,0.006496304825587967,0.11102254501219312,0.08487971246968795,0.1111111111111111,0.086021505376344,0.4227311515602655,0.4227311515602655,AD>HC,1.0,0.04457936455533134,False,True,192,9,31
Greek,ac_egemaps_mfcc2v_sma3nz_amean,ac,-2.7558666763501485,0.00650115733098582,-0.05681606080794994,2.253584839079691,0.9740137755870819,2.278822422027588,-0.4161820433037789,0.4161820433037789,AD<HC,1.0,0.04457936455533134,False,True,192,9,31
Greek,ac_egemaps_hammarbergindexuv_sma3nz_amean,ac,-2.7496798832914657,0.006744860884155165,19.093873500823975,21.40721585094065,17.452747344970703,22.50773429870605,-0.4287770857575866,0.4287770857575866,AD<HC,1.0,0.04465563068130316,False,True,192,9,31
Greek,ac_egemaps_alpharatiouv_sma3nz_amean,ac,2.7291863241186394,0.007148455519918201,-9.374120218249468,-11.30721098098202,-7.854995250701904,-11.772708892822266,0.42505499934272817,0.42505499934272817,AD>HC,1.0,0.04575011532747649,False,True,192,9,31
Greek,ac_egemaps_mfcc4_sma3_stddevnorm,ac,-2.705003455451137,0.008020891726018095,-0.037850734706108384,0.7649028258047242,-0.6483496427536011,0.669382631778717,-0.43944678244492236,0.43944678244492236,AD<HC,1.0,0.04967778101275724,False,True,192,9,31
Greek,disc_adjacent_utterance_similarity_std,disc,2.5701462502537535,0.011133513820426126,0.12000032943313975,0.07859370097694499,0.0952686804620182,0.0523862007081595,0.4093933096168551,0.4093933096168551,AD>HC,1.0,0.06509876994677105,False,False,192,9,31
Greek,ac_egemaps_loudness_sma3_amean,ac,2.5789420291330156,0.011188851084601275,0.7089263117657258,0.5818432288757269,0.6895241439342499,0.6797671914100647,0.4132577754679094,0.4132577754679094,AD>HC,1.0,0.06509876994677105,False,False,192,9,31
Greek,disc_immediate_repetition_count,disc,2.5438211418947034,0.012294642554847067,0.5576923076923077,0.10144927536231885,0.0,0.0,0.3560707401703217,0.3560707401703217,AD>HC,1.0,0.06942856972148932,False,False,192,9,31
Greek,ac_mfcc_3_std,ac,2.4812904696066074,0.014283693033199317,25.594906779435966,22.630066705786664,26.48562335968018,21.529916763305664,0.3878557760902275,0.3878557760902275,AD>HC,1.0,0.0783562589249791,False,False,192,9,31
Greek,ac_mfcc_4_std,ac,2.353133998516384,0.019945509478271294,25.579872952057766,21.458125605099443,26.719664573669434,16.275259017944336,0.3651267136759826,0.3651267136759826,AD>HC,1.0,0.10637605055078023,False,False,192,9,31
Greek,ac_egemaps_mfcc4v_sma3nz_amean,ac,-2.2947125178677528,0.023021244707944064,-7.227844095000854,-2.5267379209399223,-11.065271854400635,0.0698336139321327,-0.34910708295002235,0.34910708295002235,AD<HC,1.0,0.11946159416014218,False,False,192,9,31
Greek,pause_iqr_duration,pause,2.2786508795173455,0.02393052555399379,0.31853846153846155,0.2061449275362319,0.26,0.0,0.34175942564165546,0.34175942564165546,AD>HC,1.0,0.12091212911491599,False,False,192,9,31
Greek,ac_egemaps_spectralflux_sma3_stddevnorm,ac,2.192456315183288,0.030115760828081466,0.971492434063783,0.8129797046599181,1.1017048954963684,0.5312629342079163,0.3454031032287911,0.3454031032287911,AD>HC,1.0,0.14817283423676672,False,False,192,9,31
Greek,syn_pronoun_noun_ratio,syn,2.177852490679906,0.03086934046599307,0.8390392547028429,0.5874872647916037,0.5555555555555556,0.5,0.33107762418277126,0.33107762418277126,AD>HC,1.0,0.14817283423676672,False,False,192,9,31
Greek,ac_mfcc_1_mean,ac,2.183984710543618,0.031671144352258096,-269.61966001070465,-312.27038817474806,-275.9381713867187,-224.28811645507807,0.36114233410266905,0.36114233410266905,AD>HC,1.0,0.1483136516008184,False,False,192,9,31
Greek,disc_repeated_bigram_ratio,disc,2.11789633213736,0.03571473340775595,0.10092457131964593,0.057530691201741,0.057581786030061796,0.027027027027027,0.3231186333160062,0.3231186333160062,AD>HC,1.0,0.16326735272117007,False,False,192,9,31
Greek,pause_std_duration,pause,2.0818320557395507,0.03888434319557818,0.2808540630809665,0.1904609900565874,0.26841971015138844,0.0,0.31496323133563225,0.31496323133563225,AD>HC,1.0,0.17362311380351186,False,False,192,9,31
Greek,ac_zcr_std,ac,2.0589245455824785,0.04126777764461911,0.07927770626932416,0.06369238605116359,0.09692549852124316,0.0288970727689313,0.3193336926695479,0.3193336926695479,AD>HC,1.0,0.18007757517651973,False,False,192,9,31
Greek,ac_mfcc_2_std,ac,2.014873734038476,0.04574131159382925,38.762548070687515,33.66830553524736,44.33001136779785,24.91084289550781,0.31247103676052024,0.31247103676052024,AD>HC,1.0,0.1951629294670048,False,False,192,9,31
Greek,syn_content_function_ratio,syn,-1.9837446854034566,0.049242270979462585,0.9868284654622983,1.1320858649374,0.8918128654970761,0.9739304812834224,-0.3130801292557906,0.3130801292557906,AD<HC,1.0,0.2055329571316699,False,False,192,9,31
Greek,ac_egemaps_mfcc3v_sma3nz_stddevnorm,ac,1.9434534409513824,0.053835456022554816,0.9576829024232351,0.7784326046273329,0.7643292546272278,0.7292951941490173,0.2797592341381038,0.2797592341381038,AD>HC,1.0,0.21992356502830904,False,False,192,9,31
Greek,syn_open_closed_ratio,syn,-1.874109841938362,0.06287135038000259,0.9625326717309668,1.0903274628082888,0.8651515151515152,0.9739304812834224,-0.29303328095940795,0.29303328095940795,AD<HC,1.0,0.24699087884683027,False,False,192,9,31
Greek,ac_mfcc_5_mean,ac,-1.863205979646468,0.06432708291167047,-2.104750439667931,1.3293293718842492,-3.4289380311965942,4.185053825378418,-0.2865573834710049,0.2865573834710049,AD<HC,1.0,0.24699087884683027,False,False,192,9,31
Greek,lex_std_token_length,lex,-1.8603420392134369,0.06455450647899762,2.298157064518857,2.46447724470829,2.349749666538137,2.5113165421840518,-0.27737332839626466,0.27737332839626466,AD<HC,1.0,0.24699087884683027,False,False,192,9,31
Greek,lex_lemma_type_token_ratio,lex,-1.8518612059446378,0.06600076204974863,0.6596784091952201,0.7022524286242436,0.6726190476190477,0.7169811320754716,-0.2860591371267222,0.2860591371267222,AD<HC,1.0,0.24699087884683027,False,False,192,9,31
Greek,graph_average_degree,graph,1.8453058636688329,0.06689336302101653,2.4819950721290045,2.3832357369108066,2.4530791788856305,2.333333333333333,0.2835587227738742,0.2835587227738742,AD>HC,1.0,0.24699087884683027,False,False,192,9,31
Greek,syn_sconj_ratio,syn,-1.8174802549918467,0.07253555847462816,0.008338295364655973,0.015757931582983935,0.0,0.0,-0.29979908349703943,0.29979908349703943,AD<HC,1.0,0.26070806606406005,False,False,192,9,31
Greek,graph_self_loop_ratio,graph,1.8088362596738334,0.07332414358051689,0.020729049521573676,0.002399384524230062,0.0,0.0,0.25135326642749917,0.25135326642749917,AD>HC,1.0,0.26070806606406005,False,False,192,9,31
Greek,ac_egemaps_spectralflux_sma3_amean,ac,1.769486454219856,0.07948193606489644,0.5287192386503403,0.4452435141834228,0.5329619646072388,0.5581190586090088,0.28334238398713385,0.28334238398713385,AD>HC,1.0,0.2774642131720021,False,False,192,9,31
Greek,ac_egemaps_alpharatiov_sma3nz_stddevnorm,ac,-1.746857482813131,0.08271195705875464,-0.4857609410985158,-0.4300840773444245,-0.49663813412189484,-0.3643082082271576,-0.27013613456197594,0.27013613456197594,AD<HC,1.0,0.27883522586977033,False,False,192,9,31
Greek,ac_egemaps_logrelf0_h1_h2_sma3nz_amean,ac,-1.7449702556272089,0.08318372807101139,4.567459300518609,5.3078841409389526,4.679978132247925,4.929631233215332,-0.2724731979029901,0.2724731979029901,AD<HC,1.0,0.27883522586977033,False,False,192,9,31
Greek,ac_egemaps_f2amplitudelogrelf0_sma3nz_amean,ac,1.7391239231925857,0.08437842480278673,-80.11158216916598,-87.9333612193232,-80.06524658203125,-97.7913589477539,0.2741645405742378,0.2741645405742378,AD>HC,1.0,0.27883522586977033,False,False,192,9,31
Greek,ac_egemaps_loudness_sma3_percentile20_0,ac,-1.7335904444412709,0.08568374128289816,0.2860470609023021,0.3535974344805531,0.16557095944881434,0.4287835955619812,-0.27752308354529825,0.27752308354529825,AD<HC,1.0,0.27883522586977033,False,False,192,9,31
Greek,ac_egemaps_f3amplitudelogrelf0_sma3nz_amean,ac,1.7059005350172487,0.0904100615064745,-83.73848214516273,-91.07496620952219,-83.9824333190918,-100.66485595703124,0.2688865498685551,0.2688865498685551,AD>HC,1.0,0.2860395527370345,False,False,192,9,31
Greek,ac_egemaps_logrelf0_h1_a3_sma3nz_stddevnorm,ac,1.690156448537341,0.09309846660323125,0.7198239203829032,0.6345481367214866,0.6190696060657501,0.6113574504852295,0.24297100143774725,0.24297100143774725,AD>HC,1.0,0.2860395527370345,False,False,192,9,31
Greek,disc_adjacent_utterance_similarity_mean,disc,1.680097110826614,0.09534651757901069,0.15571633834534132,0.10825450594513124,0.1274446624649812,0.0737658996372172,0.2751942526505699,0.2751942526505699,AD>HC,1.0,0.2860395527370345,False,False,192,9,31
